collab_id,project_upid,project_name,country,country_code,registry,methodology,role,org_name_raw,company_name_resolved,company_country,org_type,website,linkedin,contact_name,contact_role,contact_email,confidence,source_url,notes
C0391,UP-PH960431-8,Goldi-Lion Agricultural Development Corporation Methane Recovery and Electricity Generation Project,Philippines,PH,CDM,AMS-III.D. 11.0,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0392,UP-TH966808-2,"Waste Heat Recovery for Power Generation Project at Siam City Cement (Plant3), Saraburi, Thailand",Thailand,TH,CDM,AM0024,developer,Siam City Cement Company,,,,,,,,,,,
C0393,UP-TH966808-2,"Waste Heat Recovery for Power Generation Project at Siam City Cement (Plant3), Saraburi, Thailand",Thailand,TH,CDM,AM0024,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0394,UP-MY062819-3,"Sungei Kahang POME Biogas Recovery for Energy Project in Johor, Malaysia.",Malaysia,MY,CDM,ACM0014 3.1,developer,Sungei Kahang Palm Oil Sdn. Bhd.,,,,,,,,,,,
C0395,UP-MY062819-3,"Sungei Kahang POME Biogas Recovery for Energy Project in Johor, Malaysia.",Malaysia,MY,CDM,ACM0014 3.1,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0396,UP-MY062711-2,"POIC Biomass Cogeneration Plant, Malaysia",Malaysia,MY,CDM,ACM0006,developer,Eco Biomass Energy Sdn. Bhd.,,,,,,,,,,,
C0397,UP-MY062711-2,"POIC Biomass Cogeneration Plant, Malaysia",Malaysia,MY,CDM,ACM0006,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0398,UP-ID000177-1,PT Wahana Baratama Coalbed Methane Generation Project,Indonesia,ID,CDM,ACM0008,developer,PT Wahana Baratama Mining,,,,,,,,,,,
C0399,UP-ID000177-1,PT Wahana Baratama Coalbed Methane Generation Project,Indonesia,ID,CDM,ACM0008,verifier (VVB),Spanish Association for Standardisation and Certification (AENOR),,,,,,,,,,,
C0400,UP-MY062686-3,Malaysia - Kota Kinabalu Composting Project,Malaysia,MY,CDM,AM0025,developer,MS SMART Recycling(M)Sdn.Bhd,,,,,,,,,,,
C0401,UP-MY062686-3,Malaysia - Kota Kinabalu Composting Project,Malaysia,MY,CDM,AM0025,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0402,UP-MY062843-3,Ranhill Powertron II 190 MW Gas Fired CCPP Project,Malaysia,MY,CDM,AM0029 3.0,developer,Ranhill Powertron II Sdn Bhd,,,,,,,,,,,
C0403,UP-MY062843-3,Ranhill Powertron II 190 MW Gas Fired CCPP Project,Malaysia,MY,CDM,AM0029 3.0,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0404,UP-MY062708-7,Organigro Compost Project,Malaysia,MY,CDM,AM0025,developer,Organigro SDN.BHD,,,,,,,,,,,
C0405,UP-MY062708-7,Organigro Compost Project,Malaysia,MY,CDM,AM0025,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0406,UP-ID000400-0,Energy Saving by Introducing High Efficiency Autoclave to Infusion Manufacturing Factory 2,Indonesia,ID,JCM,ID_AM028 Ver1.0,developer,PT. Otsuka Indonesia,,,,,,,,,,,
C0407,UP-ID000400-0,Energy Saving by Introducing High Efficiency Autoclave to Infusion Manufacturing Factory 2,Indonesia,ID,JCM,ID_AM028 Ver1.0,verifier (VVB),KBS Certification Services Limited,,,,,,,,,,,
C0408,UP-ID000218-2,Multi Nitro Indonesia Nitrous Oxide Abatement Project,Indonesia,ID,CDM,AM0034 2.0,developer,P T Multi Nitrotama Kimia,,,,,,,,,,,
C0409,UP-ID000218-2,Multi Nitro Indonesia Nitrous Oxide Abatement Project,Indonesia,ID,CDM,AM0034 2.0,verifier (VVB),Lloyd’s Register Quality Assurance Ltd. (LRQA),,,,,,,,,,,
C0410,UP-TH966956-2,Buasommai I biomass power plant at Muang Roi Et district.,Thailand,TH,CDM,AMS-I.D. 17.0,developer,"Buasommai Electricity Generating Co., Ltd.",,,,,,,,,,,
C0411,UP-TH966956-2,Buasommai I biomass power plant at Muang Roi Et district.,Thailand,TH,CDM,AMS-I.D. 17.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0412,UP-MY062714-9,Rajang Wood Waste Biomass Project,Malaysia,MY,CDM,AMS-I.C.; AMS-III.E.,developer,Bahagaya Sdn Bhd,,,,,,,,,,,
C0413,UP-MY062714-9,Rajang Wood Waste Biomass Project,Malaysia,MY,CDM,AMS-I.C.; AMS-III.E.,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0414,UP-MY062671-0,IOI Sandakan Biomass Cogeneration Project,Malaysia,MY,CDM,AMS-I.C.; AMS-III.E.; AMS-III.G.,developer,IOI Bio-Energy Sdn Bhd,,,,,,,,,,,
C0415,UP-MY062671-0,IOI Sandakan Biomass Cogeneration Project,Malaysia,MY,CDM,AMS-I.C.; AMS-III.E.; AMS-III.G.,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0416,UP-PH960398-9,Laguna de Bay Community Watershed Rehabilitation Project -2,Philippines,PH,CDM,AR-AMS0001,developer,Laguna Lake Development Authority,,,,,,,,,,,
C0417,UP-PH960398-9,Laguna de Bay Community Watershed Rehabilitation Project -2,Philippines,PH,CDM,AR-AMS0001,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),,,,,,,,,,,
C0418,UP-ID000134-3,Gandaerah Hendana Co-Composting Project,Indonesia,ID,CDM,AMS-III.F.,developer,PT Gandaerah Hendana,,,,,,,,,,,
C0419,UP-ID000134-3,Gandaerah Hendana Co-Composting Project,Indonesia,ID,CDM,AMS-III.F.,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0420,UP-ID000341-2,"Korindo Biomass Power Plant, Indonesia",Indonesia,ID,CDM,AMS-I.F. 2.0,developer,PT. Korintiga Hutani,,,,,,,,,,,
C0421,UP-ID000341-2,"Korindo Biomass Power Plant, Indonesia",Indonesia,ID,CDM,AMS-I.F. 2.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0422,UP-VN001413-3,Nam Na 3 Hydropower Project,Vietnam,VN,CDM,ACM0002 13.0.0,developer,Hung Hai Construction Ltd.,,,,,,,,,,,
C0423,UP-VN001413-3,Nam Na 3 Hydropower Project,Vietnam,VN,CDM,ACM0002 13.0.0,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0424,UP-MY062657-8,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Suburban Properties Sdn. Bhd. (Palm Oil Mill),Malaysia,MY,CDM,AMS-III.F.,developer,Brite-Tech Ventures Sdn. Bhd.,,,,,,,,,,,
C0425,UP-MY062657-8,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Suburban Properties Sdn. Bhd. (Palm Oil Mill),Malaysia,MY,CDM,AMS-III.F.,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0426,UP-ID000391-1,Energy Saving for Industrial Park with Smart LED Street Lighting System,Indonesia,ID,JCM,ID_AM018 Ver1.0,developer,PT. Maligi Permata Industrial Estate,,,,,,,,,,,
C0427,UP-ID000391-1,Energy Saving for Industrial Park with Smart LED Street Lighting System,Indonesia,ID,JCM,ID_AM018 Ver1.0,verifier (VVB),Japan Quality Assurance Organization,,,,,,,,,,,
C0428,UP-ID000262-7,Co-composting of EFB and POME at PT. Sabut Mas Abadi in Kumai,Indonesia,ID,CDM,AMS-III.F. 8.0,developer,PT. Api Metra Palma,,,,,,,,,,,
C0429,UP-ID000262-7,Co-composting of EFB and POME at PT. Sabut Mas Abadi in Kumai,Indonesia,ID,CDM,AMS-III.F. 8.0,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0430,UP-ID000254-7,"Methane Recovery and Utilisation at PT Pinago Utama Sugihwaras Palm Oil Mill, Sumatera, Indonesia.",Indonesia,ID,CDM,AMS-I.C. 16.0; AMS-III.H. 13.0,developer,PT Pinago Utama,,,,,,,,,,,
C0431,UP-ID000254-7,"Methane Recovery and Utilisation at PT Pinago Utama Sugihwaras Palm Oil Mill, Sumatera, Indonesia.",Indonesia,ID,CDM,AMS-I.C. 16.0; AMS-III.H. 13.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0432,UP-ID000178-0,PTIP Biomass to Electricity Project (7 MW),Indonesia,ID,CDM,AMS-I.D.,developer,PT Intibenua Perkasatama,,,,,,,,,,,
C0433,UP-ID000178-0,PTIP Biomass to Electricity Project (7 MW),Indonesia,ID,CDM,AMS-I.D.,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0434,UP-TH966854-5,Kitroongruang Biogas Energy Project,Thailand,TH,CDM,AMS-I.C. 13.0; AMS-I.D. 13.0; AMS-III.H. 9.0,developer,Thai Biogas Energy Company,,,,,,,,,,,
C0435,UP-TH966854-5,Kitroongruang Biogas Energy Project,Thailand,TH,CDM,AMS-I.C. 13.0; AMS-I.D. 13.0; AMS-III.H. 9.0,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0436,UP-ID000234-2,"ID08-WWP-11, Methane Recovery in Wastewater Treatment, Jambi, Indonesia",Indonesia,ID,CDM,AMS-III.H. 9.0,developer,PT AES AgriVerde Indonesia,,,,,,,,,,,
C0437,UP-ID000234-2,"ID08-WWP-11, Methane Recovery in Wastewater Treatment, Jambi, Indonesia",Indonesia,ID,CDM,AMS-III.H. 9.0,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0438,UP-VN001233-1,Dak Pone Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,PC3 – Investment Joint Stock Company,,,,,,,,,,,
C0439,UP-VN001233-1,Dak Pone Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0440,UP-TH966709-2,ANAEROBIC DISGESTION SWINE WASTEWATER TREATMENT WITH ON-SITE POWER PROJECT (ADSW TH01),Thailand,TH,CDM,AMS-I.D.; AMS-III.D.,developer,Swine Waste to Energy Ltd,,,,,,,,,,,
C0441,UP-TH966709-2,ANAEROBIC DISGESTION SWINE WASTEWATER TREATMENT WITH ON-SITE POWER PROJECT (ADSW TH01),Thailand,TH,CDM,AMS-I.D.; AMS-III.D.,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0442,UP-MY062809-5,Biogas Project at Anson Oil Mill,Malaysia,MY,CDM,AMS-III.H. 16.0,developer,Anson Oil Industries Sdn. Bhd.,,,,,,,,,,,
C0443,UP-MY062809-5,Biogas Project at Anson Oil Mill,Malaysia,MY,CDM,AMS-III.H. 16.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),,,,,,,,,,,
C0444,UP-TH966846-6,"Srijaroen Palm Oil Wastewater Treatment Project in Krabi Province, Thailand",Thailand,TH,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,developer,"Srijaroen Palm Oil Co., Ltd.",,,,,,,,,,,
C0445,UP-TH966846-6,"Srijaroen Palm Oil Wastewater Treatment Project in Krabi Province, Thailand",Thailand,TH,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,verifier (VVB),Japan Quality Assurance Organisation (JQA),,,,,,,,,,,
C0446,UP-VN001309-0,"Srepok 4A Hydropower project, Vietnam",Vietnam,VN,CDM,ACM0002 12.3.0,developer,Buon Don Hydropower Joint Stock Company,,,,,,,,,,,
C0447,UP-VN001309-0,"Srepok 4A Hydropower project, Vietnam",Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),,,,,,,,,,,
C0448,UP-MY062742-5,Co-composting of EFB and POME MG BioGreen Sdn.Bhd (MGBG),Malaysia,MY,CDM,AMS-III.F. 3.0,developer,MG BioGreen Sdn. Bhd,,,,,,,,,,,
C0449,UP-MY062742-5,Co-composting of EFB and POME MG BioGreen Sdn.Bhd (MGBG),Malaysia,MY,CDM,AMS-III.F. 3.0,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0450,UP-MY062677-4,"KULIM Sindora Biogas Project, Project BCM07_KLM_02",Malaysia,MY,CDM,AMS-III.H.,developer,KULIM (Malaysia) Bhd BioX Carbon Malaysia Sdn Bhd,,,,,,,,,,,
C0451,UP-MY062677-4,"KULIM Sindora Biogas Project, Project BCM07_KLM_02",Malaysia,MY,CDM,AMS-III.H.,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0452,UP-VN001393-7,Tin Thanh Biomass Boiler Project No. 5,Vietnam,VN,CDM,AMS-I.C. 19.0,developer,Tin Thanh Industrial Electricity and Steam Company Ltd.,,,,,,,,,,,
C0453,UP-VN001393-7,Tin Thanh Biomass Boiler Project No. 5,Vietnam,VN,CDM,AMS-I.C. 19.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0454,UP-MY062885-2,"Methane Recovery and Utilization at Prosper Palm Oil Mill, Malaysia.",Malaysia,MY,CDM,AMS-III.H. 16.0,developer,Green Lagoon Technology Sdn Bhd,,,,,,,,,,,
C0455,UP-MY062885-2,"Methane Recovery and Utilization at Prosper Palm Oil Mill, Malaysia.",Malaysia,MY,CDM,AMS-III.H. 16.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),,,,,,,,,,,
C0456,UP-PH960454-0,Anaerobic Digestion Swine Wastewater Treatment With On-Site Power Project (ADSW RP1006),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,developer,Asian Livestock Corporation Ltd,,,,,,,,,,,
C0457,UP-PH960454-0,Anaerobic Digestion Swine Wastewater Treatment With On-Site Power Project (ADSW RP1006),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,verifier (VVB),SGS United Kingdom Limited (SGS),,,,,,,,,,,
C0458,UP-LA000085-8,"Xekaman 3 Hydropower Project, Lao PDR",Laos,LA,CDM,ACM0002 12.3.0,developer,Xekaman 3 Power Company Ltd.,,,,,,,,,,,
C0459,UP-LA000085-8,"Xekaman 3 Hydropower Project, Lao PDR",Laos,LA,CDM,ACM0002 12.3.0,verifier (VVB),Swiss Association for Quality and Management Systems,,,,,,,,,,,
C0460,UP-MY062854-9,Ayer Hitam landfill gas recovery project,Malaysia,MY,CDM,ACM0001 11.0,developer,Worldwide Landfills Sdn. Bhd,,,,,,,,,,,
C0461,UP-MY062854-9,Ayer Hitam landfill gas recovery project,Malaysia,MY,CDM,ACM0001 11.0,verifier (VVB),RINA Services S.p.A. (RINA),,,,,,,,,,,
C0462,UP-KH000053-1,Angkor Bio Cogen Rice Husk Power Project,Cambodia,KH,CDM,AMS-I.A. 7.0; AMS-I.D. 18.0; AMS-III.E. 7.0,developer,"Angkor Bio Cogen Co., Ltd (ABC)",,,,,,,,,,,
C0463,UP-KH000053-1,Angkor Bio Cogen Rice Husk Power Project,Cambodia,KH,CDM,AMS-I.A. 7.0; AMS-I.D. 18.0; AMS-III.E. 7.0,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0464,UP-MY062870-9,"Methane Capture and Utilization Project at Asia Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AMS-III.H. 16.0,developer,Asia Ecogreen Sdn. Bhd.,,,,,,,,,,,
C0465,UP-MY062870-9,"Methane Capture and Utilization Project at Asia Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AMS-III.H. 16.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),,,,,,,,,,,
C0466,UP-LA000077-8,Nam Pha Gnai Hydropower Project,Laos,LA,CDM,ACM0002 16.0,developer,"Nam Pha Gnai Hydropower Co., Ltd.",,,,,,,,,,,
C0467,UP-LA000077-8,Nam Pha Gnai Hydropower Project,Laos,LA,CDM,ACM0002 16.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0468,UP-VN001160-8,The Solar United Network South East Asia Pacific (SUNSEAP) Program,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,developer,Climate Resources Exchange International Pte Ltd,,,,,,,,,,,
C0469,UP-VN001160-8,The Solar United Network South East Asia Pacific (SUNSEAP) Program,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,verifier (VVB),Carbon Check (India) Private Ltd. (Carbon Check),,,,,,,,,,,
C0470,UP-VN001134-1,Nam Chim Hydro Power Project,Vietnam,VN,CDM,ACM0002,developer,Song Lam Construction and Investment Company Ltd.,,,,,,,,,,,
C0471,UP-VN001134-1,Nam Chim Hydro Power Project,Vietnam,VN,CDM,ACM0002,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),,,,,,,,,,,
C0472,UP-KH000054-0,W2E Siang Phong Biogas Project Cambodia,Cambodia,KH,CDM,AMS-I.C. 17.0; AMS-I.F. 1.0; AMS-III.H. 14.0,developer,W2E Siang Phong Ltd.,,,,,,,,,,,
C0473,UP-KH000054-0,W2E Siang Phong Biogas Project Cambodia,Cambodia,KH,CDM,AMS-I.C. 17.0; AMS-I.F. 1.0; AMS-III.H. 14.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),,,,,,,,,,,
C0474,UP-MY062829-1,"MY08-WWP-30, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 13.0,developer,AES AgriVerde Services (Malaysia) Sdn Bhd,,,,,,,,,,,
C0475,UP-MY062829-1,"MY08-WWP-30, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 13.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0476,UP-VN001140-3,RE-Electrify,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,developer,ST International Corp,,,,,,,,,,,
C0477,UP-VN001140-3,RE-Electrify,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,verifier (VVB),Korean Standards Association (KSA),,,,,,,,,,,
C0478,UP-TH966746-7,Grid-Connected Biomass Power Plant at Muang Udonthani District,Thailand,TH,CDM,AMS-I.D.,developer,"Buasommai Biomass Co., Ltd.",,,,,,,,,,,
C0479,UP-TH966746-7,Grid-Connected Biomass Power Plant at Muang Udonthani District,Thailand,TH,CDM,AMS-I.D.,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0480,UP-PH960450-4,Anaerobic Digestion Swine Wastewater Treatment With On-Site Power Project (ADSW RP1002),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,developer,Filbrid Livestock Agricultural Corporation,,,,,,,,,,,
C0481,UP-PH960450-4,Anaerobic Digestion Swine Wastewater Treatment With On-Site Power Project (ADSW RP1002),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,verifier (VVB),SGS United Kingdom Limited (SGS),,,,,,,,,,,
C0482,UP-VN001397-3,Dong Ngai Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,developer,Vinaincon Energy Investment Corporation,,,,,,,,,,,
C0483,UP-VN001397-3,Dong Ngai Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0484,UP-ID000385-9,Installation of gas engine cogeneration system to supply electricity and heat to the vehicle manufacturing factory of PT. Toyota Motor Manufacturing Indonesia,Indonesia,ID,JCM,ID_AM016 Ver1.0,developer,PT. Toyota Motor Manufacturing Indonesia,,,,,,,,,,,
C0485,UP-ID000385-9,Installation of gas engine cogeneration system to supply electricity and heat to the vehicle manufacturing factory of PT. Toyota Motor Manufacturing Indonesia,Indonesia,ID,JCM,ID_AM016 Ver1.0,verifier (VVB),Japan Quality Assurance Organization,,,,,,,,,,,
C0486,UP-VN001075-2,Hanbaram Wind Power Plant,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,developer,Hanbaram Wind Power Joint Stock Company,,,,,,,,,,,
C0487,UP-VN001075-2,Hanbaram Wind Power Plant,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,verifier (VVB),Carbon Check,,,,,,,,,,,
C0488,UP-TH966765-3,"N.P. Biopower project at Charoensuk Starch Co. Ltd., Thailand",Thailand,TH,CDM,ACM0014,developer,"N.P. Biopower Co., Ltd.",,,,,,,,,,,
C0489,UP-TH966765-3,"N.P. Biopower project at Charoensuk Starch Co. Ltd., Thailand",Thailand,TH,CDM,ACM0014,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0490,UP-SG000020-5,Tertiary Catalytic Reduction of N2O at INVISTA (Singapore) Pte. Ltd.s Nitric Acid Plant in Singapore,Singapore,SG,CDM,ACM0019,developer,INVISTA (Singapore) Pte Ltd,,,,,,,,,,,
C0491,UP-SG000020-5,Tertiary Catalytic Reduction of N2O at INVISTA (Singapore) Pte. Ltd.s Nitric Acid Plant in Singapore,Singapore,SG,CDM,ACM0019,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0492,UP-ID000237-9,"BAJ Gunung Agung Factory tapioca starch wastewater biogas extraction and utilization project, Lampung Province, Republic of Indonesia",Indonesia,ID,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,developer,PT. Budi Acid Jaya (Baj),,,,,,,,,,,
C0493,UP-ID000237-9,"BAJ Gunung Agung Factory tapioca starch wastewater biogas extraction and utilization project, Lampung Province, Republic of Indonesia",Indonesia,ID,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0494,UP-TH966751-9,Kalasin Wastewater Treatment to Energy,Thailand,TH,CDM,AMS-I.C.; AMS-I.D.; AMS-III.H.,developer,"Kalasin Waste to Energy Co., Ltd",,,,,,,,,,,
C0495,UP-TH966751-9,Kalasin Wastewater Treatment to Energy,Thailand,TH,CDM,AMS-I.C.; AMS-I.D.; AMS-III.H.,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
C0496,UP-VN001268-9,DAKFOCAM Wastewater project,Vietnam,VN,CDM,AMS-I.C. 19.0; AMS-III.H. 16.0,developer,Daklak Agricultural Materials and Food Joint Stock Company (DAKFOCAM),,,,,,,,,,,
C0497,UP-VN001268-9,DAKFOCAM Wastewater project,Vietnam,VN,CDM,AMS-I.C. 19.0; AMS-III.H. 16.0,verifier (VVB),Swiss Association for Quality and Management Systems,,,,,,,,,,,
C0498,UP-TH966725-2,"Bundle in Biogas from Root Cake at Starch Factories of Kalasin, Sima 2, and Roi Et",Thailand,TH,CDM,AMS-I.D.,developer,Carbon Energy Co. Ltd.,,,,,,,,,,,
C0499,UP-TH966725-2,"Bundle in Biogas from Root Cake at Starch Factories of Kalasin, Sima 2, and Roi Et",Thailand,TH,CDM,AMS-I.D.,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0500,UP-VN001070-7,150 MW Solar Power Project by Hong Phong 1 Energy Joint Stock Company,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,developer,Hong Phong 1 Energy Joint Stock Company,,,,,,,,,,,
C0501,UP-VN001070-7,150 MW Solar Power Project by Hong Phong 1 Energy Joint Stock Company,Vietnam,VN,GCC,ACM0002 Grid-connected electricity generation from renewable sources,verifier (VVB),Carbon Check,,,,,,,,,,,
C0502,UP-VN001265-2,Song Nhiem 3 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,developer,LICOGI 19 Joint Stock Company,,,,,,,,,,,
C0503,UP-VN001265-2,Song Nhiem 3 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,verifier (VVB),"China Environmental United Certification Center Co., Ltd. (CEC)",,,,,,,,,,,
C0504,UP-ID000359-1,Natural gas based electricity generation project at Plaza Indonesia,Indonesia,ID,CDM,AMS-III.AG. 2.0,developer,PT Plaza Indonesia Realty Tbk,,,,,,,,,,,
C0505,UP-ID000359-1,Natural gas based electricity generation project at Plaza Indonesia,Indonesia,ID,CDM,AMS-III.AG. 2.0,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0506,UP-ID000271-6,Harapan Biogas Project,Indonesia,ID,CDM,AMS-III.H. 14.0,developer,PT. Harapan Sawit Lestari,,,,,,,,,,,
C0507,UP-ID000271-6,Harapan Biogas Project,Indonesia,ID,CDM,AMS-III.H. 14.0,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0508,UP-TH966706-5,"A project of biogas production from waste water of tapioca starch plant to substitute the use of bunker oil at Kalasin Province, Thailand",Thailand,TH,CDM,AMS-I.C.; AMS-III.H.,developer,Universal Starch Public Company Ltd.,,,,,,,,,,,
C0509,UP-TH966706-5,"A project of biogas production from waste water of tapioca starch plant to substitute the use of bunker oil at Kalasin Province, Thailand",Thailand,TH,CDM,AMS-I.C.; AMS-III.H.,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0510,UP-MY062768-4,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Kilang Kelapa Sawit Selumpur Sdn. Bhd.,Malaysia,MY,CDM,AMS-III.F. 5.0,developer,Brite-Tech Ventures Sdn. Bhd.,,,,,,,,,,,
C0511,UP-MY062768-4,Composting of solid biomass waste separated from the Palm Oil Mill Effluent (POME) through the use of AVC Sludge Dewatering System at Kilang Kelapa Sawit Selumpur Sdn. Bhd.,Malaysia,MY,CDM,AMS-III.F. 5.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),,,,,,,,,,,
C0512,UP-VN001198-4,Suoi Sap 3 Hydro Power Project in Son La Province,Vietnam,VN,CDM,AMS-I.D. 13.0,developer,Bac Minh Development Investment Joint Stock Company,,,,,,,,,,,
C0513,UP-VN001198-4,Suoi Sap 3 Hydro Power Project in Son La Province,Vietnam,VN,CDM,AMS-I.D. 13.0,verifier (VVB),RWTÜV GmbH,,,,,,,,,,,
C0514,UP-VN001153-7,Dak Pring Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,developer,Central Power Corporation,,,,,,,,,,,
C0515,UP-VN001153-7,Dak Pring Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 17.0,verifier (VVB),Korea Energy Management corporation (KEMCO),,,,,,,,,,,
C0516,UP-TH967610-8,Power Generation by Waste Heat Recovery in Cement Industry,Thailand,TH,JCM,TH_AM007 Ver1.0,developer,Siam City Power Company Limited,,,,,,,,,,,
C0517,UP-TH967610-8,Power Generation by Waste Heat Recovery in Cement Industry,Thailand,TH,JCM,TH_AM007 Ver1.0,verifier (VVB),Lloyd's Register Quality Assurance Limited (LRQA),,,,,,,,,,,
C0518,UP-ID000138-9,Gianyar Waste Recovery Project,Indonesia,ID,CDM,AMS-III.F.,developer,Town of Temesi,,,,,,,,,,,
C0519,UP-ID000138-9,Gianyar Waste Recovery Project,Indonesia,ID,CDM,AMS-III.F.,verifier (VVB),SGS United Kingdom Limited (SGS),,,,,,,,,,,
C0520,UP-ID000163-7,Pamona 2 Hydroelectric Power Plant Project,Indonesia,ID,CDM,ACM0002,developer,PT Poso Energy,,,,,,,,,,,
C0521,UP-ID000163-7,Pamona 2 Hydroelectric Power Plant Project,Indonesia,ID,CDM,ACM0002,verifier (VVB),Det Norske Veritas- CUK,,,,,,,,,,,
