collab_id,project_upid,project_name,country,country_code,registry,methodology,role,org_name_raw,company_name_resolved,company_country,org_type,website,linkedin,contact_name,contact_role,contact_email,confidence,source_url,notes
C0202,UP-MY062727-4,Tradewinds Methane Extraction and Power Generation Project,Malaysia,MY,CDM,AM0022,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0203,UP-MY062646-2,"Biomass based Boiler project, SFI, Malaysia",Malaysia,MY,CDM,ACM0006,developer,Sabah Forest Industries SDN. BHD,Sabah Forest Industries SDN. BHD,Malaysia,private company,https://www.dnb.com/business-directory/company-profiles/sabah-forest-industries-sdn-bhd.e88b4f618238554881e14200b026b9ec,https://www.linkedin.com/company/sabah-forest-industries-sdn-bhd,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0204,UP-MY062646-2,"Biomass based Boiler project, SFI, Malaysia",Malaysia,MY,CDM,ACM0006,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM,,certification body,http://www.sirim.my/,https://my.linkedin.com/company/sirim-berhad,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0205,UP-MY062833-5,Bionersis LFG Project Malaysia (Penang),Malaysia,MY,CDM,ACM0001 11.0,developer,Bionersis (Malaysia) SDN. BHD.,Bionersis (Malaysia) SDN. BHD.,Malaysia,private company,https://businessreport.ctoscredit.com.my/oneoffreport_api/single-report/malaysia-company/0828069K/BIONERSIS-MALAYSIA-SDN-BHD-,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4316.0),Matched via IGES CDM DB (Ref: 4316.0).
C0206,UP-MY062833-5,Bionersis LFG Project Malaysia (Penang),Malaysia,MY,CDM,ACM0001 11.0,verifier (VVB),RINA Services S.p.A. (RINA),RINA,,certification body,https://www.rina.online/,https://www.linkedin.com/company/rina-north-america,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4316.0),Matched via IGES CDM DB (Ref: 4316.0). Validated DOE.
C0207,UP-ID000198-6,Yahwei-Urumuka 6 Hydroelectric Power Plant,Indonesia,ID,CDM,AM0103,developer,PT. Papua Power Indonesia,PT. Papua Power Indonesia,Indonesia,private company,https://jdih.papua.go.id/common/dokumen/10SK-120.pdf,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0208,UP-ID000198-6,Yahwei-Urumuka 6 Hydroelectric Power Plant,Indonesia,ID,CDM,AM0103,verifier (VVB),Germanischer Lloyd Certification GmbH,GLC,,certification body,https://www.facebook.com/Goldielookinchain/,https://www.linkedin.com/company/glc-group,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0209,UP-TH966728-9,CEMEX Thailand. Blended Cement Project,Thailand,TH,CDM,ACM0005,developer,CEMEX (Thailand) Co. Ltd.,CEMEX (Thailand) Co. Ltd.,Thailand,private company,https://www.cemex.com/w/cemex-announces-divestment-of-its-operations-in-bangladesh-and-thailand,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0210,UP-TH966728-9,CEMEX Thailand. Blended Cement Project,Thailand,TH,CDM,ACM0005,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0211,UP-TH967619-9,Introduction of 3.4 MW Rooftop Solar Power System in Technical Center and Office Buildings,Thailand,TH,JCM,TH_AM001 Ver2.0,developer,"Toyota Daihatsu Engineering & Manufacturing Co., Ltd.",,,,,,,,,,,
C0212,UP-TH967619-9,Introduction of 3.4 MW Rooftop Solar Power System in Technical Center and Office Buildings,Thailand,TH,JCM,TH_AM001 Ver2.0,verifier (VVB),EPIC Sustainability Services Private Limited (EPIC),,,,,,,,,,,
C0213,UP-PH960441-6,ANAEROBIC DIGESTION SWINE WASTEWATER TREATMENT WITH ON-SITE POWER PROJECT (ADSW RP2002),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,developer,Hacienda Bio-Energy Corporation,Hacienda Bio-Energy Corporation,Philippines,private company,https://www.youtube.com/watch?v=jnFALeNI380,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 1846.0),Matched via IGES CDM DB (Ref: 1846.0).
C0214,UP-PH960441-6,ANAEROBIC DIGESTION SWINE WASTEWATER TREATMENT WITH ON-SITE POWER PROJECT (ADSW RP2002),Philippines,PH,CDM,AMS-I.D. 12.0; AMS-III.D. 13.0,verifier (VVB),SGS United Kingdom Limited (SGS),SGS,,certification body,https://www.sgs.com/en-us,https://www.linkedin.com/company/sgs/,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 1846.0),Matched via IGES CDM DB (Ref: 1846.0). Validated DOE.
C0215,UP-MY062650-5,Bumibiopower Biomass Power Plant Project,Malaysia,MY,CDM,AMS-I.D.; AMS-III.E.,developer,Bumibiopower (Pantai Remis) Sdn. Bhd.,Bumibiopower (Pantai Remis) Sdn. Bhd.,Malaysia,private company,https://businessreport.ctoscredit.com.my/oneoffreport_api/single-report/malaysia-company/0132346V/PANTAI-REMIS-PALM-OIL-MILL-SDN-BHD-,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0216,UP-MY062650-5,Bumibiopower Biomass Power Plant Project,Malaysia,MY,CDM,AMS-I.D.; AMS-III.E.,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0217,UP-VN001142-1,SK Carbon Neutral Programme in ASEAN,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,developer,Climate Resources Exchange International Pte Ltd,,,,,,,,,,,
C0218,UP-VN001142-1,SK Carbon Neutral Programme in ASEAN,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,verifier (VVB),Carbon Check (India) Private Ltd. (Carbon Check),,,,,,,,,,,
C0219,UP-TH966951-7,SPP2 Solar Power Project,Thailand,TH,CDM,AMS-I.D. 17.0,developer,"SPP Two Co., Ltd.","SPP Two Co., Ltd.",Thailand,private company,https://www.dnb.com/business-directory/company-profiles.glow_spp_2_company_limited.8cf0fdbcf1ddd6b477b8f67661986651.html,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 8642.0),Matched via IGES CDM DB (Ref: 8642.0).
C0220,UP-TH966951-7,SPP2 Solar Power Project,Thailand,TH,CDM,AMS-I.D. 17.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TUEV-RHEIN,,certification body,https://www.tuv.com/world/en/,,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 8642.0),Matched via IGES CDM DB (Ref: 8642.0). Validated DOE.
C0221,UP-KH000056-8,Lower Stung Russei Chrum Hydro-Electric Project,Cambodia,KH,CDM,ACM0002 12.3.0,developer,"China Huadian Lower Stung Russei Chrum Hydro-Electric Project (Cambodia) Co., Ltd.","China Huadian Lower Stung Russei Chrum Hydro-Electric Project (Cambodia) Co., Ltd.",Cambodia,private company,https://cdm.unfccc.int/Projects/DB/BVQI1345566732.13/view?cp=1,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 7056.0),Matched via IGES CDM DB (Ref: 7056.0).
C0222,UP-KH000056-8,Lower Stung Russei Chrum Hydro-Electric Project,Cambodia,KH,CDM,ACM0002 12.3.0,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),CEC,,certification body,https://exceptionalchildren.org/?srsltid=AU7gw4WaMNxoB4fHzX0l5duDvhkX8bXtnIooH_cpDMizgMeiWRk3UK3x,https://www.linkedin.com/company/cecfacilities,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 7056.0),Matched via IGES CDM DB (Ref: 7056.0). Validated DOE.
C0223,UP-ID000185-1,"RPSL Biomass Power Plant in Jambi, Indonesia",Indonesia,ID,CDM,ACM0006,developer,PT. Rimba Palma Sejahtera Lestari,PT. Rimba Palma Sejahtera Lestari,Indonesia,private company,https://www.business-humanrights.org/documents/39371/RPSL_Final_Response_to_Article.pdf,https://id.linkedin.com/company/rimba-palma-sejahtera-lestari,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0224,UP-ID000185-1,"RPSL Biomass Power Plant in Jambi, Indonesia",Indonesia,ID,CDM,ACM0006,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM,,certification body,http://www.sirim.my/,https://my.linkedin.com/company/sirim-berhad,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0225,UP-ID000266-3,Parluasan Hydro Electric Power Plant,Indonesia,ID,CDM,AMS-I.D. 15.0,developer,PT.Inpola Meka Elektrindo,PT.Inpola Meka Elektrindo,Indonesia,private company,https://id1696422-pt-inpola-meka-elektrindo.contact.page/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4106.0),Matched via IGES CDM DB (Ref: 4106.0).
C0226,UP-ID000266-3,Parluasan Hydro Electric Power Plant,Indonesia,ID,CDM,AMS-I.D. 15.0,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4106.0),Matched via IGES CDM DB (Ref: 4106.0). Validated DOE.
C0227,UP-ID000402-8,Introduction of 2.1MW Rooftop Solar Power System in Woodworking Factories,Indonesia,ID,JCM,ID_AM013 Ver1.0,developer,PT. AST Indonesia,,,,,,,,,,,
C0228,UP-ID000402-8,Introduction of 2.1MW Rooftop Solar Power System in Woodworking Factories,Indonesia,ID,JCM,ID_AM013 Ver1.0,verifier (VVB),PT. MUTUAGUNG LESTARI,,,,,,,,,,,
C0229,UP-TH966908-1,Eiamrungruang Waste Water Treatment and Biogas Utilization Project,Thailand,TH,CDM,AMS-I.C. 19.0; AMS-I.D. 17.0; AMS-III.H. 16.0,developer,"Eiam Rung-Ruang Renewable Co.,Ltd.","Eiam Rung-Ruang Renewable Co.,Ltd.",Thailand,private company,https://www.dataforthai.com/company/0305551001871/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 6107.0),Matched via IGES CDM DB (Ref: 6107.0).
C0230,UP-TH966908-1,Eiamrungruang Waste Water Treatment and Biogas Utilization Project,Thailand,TH,CDM,AMS-I.C. 19.0; AMS-I.D. 17.0; AMS-III.H. 16.0,verifier (VVB),Germanischer Lloyd Certification GmbH,GLC,,certification body,https://www.facebook.com/Goldielookinchain/,https://www.linkedin.com/company/glc-group,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 6107.0),Matched via IGES CDM DB (Ref: 6107.0). Validated DOE.
C0231,UP-TH966812-6,Wastewater Treatment with Biogas System (AFFR) in a Starch Plant for Energy & Environment Conservation at Chachoengsao.,Thailand,TH,CDM,AMS-I.C.; AMS-III.H.,developer,"Sima Interproduct Co.,Ltd.","Sima Interproduct Co.,Ltd.:",Thailand,private company,https://thai.emidas.com/en/stc,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0232,UP-TH966812-6,Wastewater Treatment with Biogas System (AFFR) in a Starch Plant for Energy & Environment Conservation at Chachoengsao.,Thailand,TH,CDM,AMS-I.C.; AMS-III.H.,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0233,UP-VN001249-3,"Bac Ha Hydropower Project, Vietnam",Vietnam,VN,CDM,ACM0002 12.3.0,developer,Bac Ha Hydropower Joint Stock Company,Bac Ha Hydropower Joint Stock Company,Viet Nam,private company,https://finance.vietstock.vn/BHA-ctcp-thuy-dien-bac-ha.htm?languageid=2,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4921.0),Matched via IGES CDM DB (Ref: 4921.0).
C0234,UP-VN001249-3,"Bac Ha Hydropower Project, Vietnam",Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),Swiss Association for Quality and Management Systems,SQS,,certification body,https://aws.amazon.com/sqs/,https://www.linkedin.com/company/sqsspain,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4921.0),Matched via IGES CDM DB (Ref: 4921.0). Validated DOE.
C0235,UP-PH960397-0,Laguna de Bay Community Watershed Rehabilitation Project -1,Philippines,PH,CDM,AR-AMS0001,developer,Laguna Lake Development Authority,"Laguna Lake Development Authority
CBK Power Company
National Power Corporation",Philippines,private company,https://www.narbo.jp/data/01_events/5th/day6/selected_presentation/country_paper.html,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0236,UP-PH960397-0,Laguna de Bay Community Watershed Rehabilitation Project -1,Philippines,PH,CDM,AR-AMS0001,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TUEV-SUED,,certification body,https://www.tuvsud.com/en-us,https://www.linkedin.com/company/tuev-sued-auto-service,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0237,UP-PH960487-1,Gaya Lim Farm Inc. Methane Recovery,Philippines,PH,CDM,AMS-III.D. 9.0,developer,"Philippine Bio-Sciences Co., Inc.","Philippine Bio-Sciences Co., Inc.
Gaya Lim Farm, Inc.",Philippines,private company,https://www.youtube.com/watch?v=_iClNbxNa30,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 611.0),Matched via IGES CDM DB (Ref: 611.0).
C0238,UP-PH960487-1,Gaya Lim Farm Inc. Methane Recovery,Philippines,PH,CDM,AMS-III.D. 9.0,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 611.0),Matched via IGES CDM DB (Ref: 611.0). Validated DOE.
C0239,UP-VN001282-1,Dak Sin 1 Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,VRG Dak Nong Joint Stock Company,VRG Dak Nong Joint Stock Company,Viet Nam,private company,https://www.emis.com/php/company-profile/VN/Vrg_-_Dak_Nong_Joint_Stock_Company__C%C3%B4ng_Ty_C%E1%BB%95_Ph%E1%BA%A7n_Vrg-_%C4%90%E1%BA%AFk_N%C3%B4ng___C%C3%B4ng_Ty_C%E1%BB%95_Ph%E1%BA%A7n_Vrg-_%C4%90%E1%BA%AFk_N%C3%B4ng__Vrg_-_Dak_Nong_Joint_Stock_Company___en_9200105.html,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 5533.0),Matched via IGES CDM DB (Ref: 5533.0).
C0240,UP-VN001282-1,Dak Sin 1 Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),RWTÜV GmbH,RWTUV,,certification body,https://www.rwtuev.de/en/,https://vn.linkedin.com/company/troxmalaysia?trk=public_profile_experience-item_profile-section-card_subtitle-click,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 5533.0),Matched via IGES CDM DB (Ref: 5533.0). Validated DOE.
C0241,UP-MY062874-5,"Factory energy-efficiency improvement project in Malaysia (MAPREC, PRDM, PSCDDM, PAVCJM, PCM)",Malaysia,MY,CDM,AMS-II.D. 7.0,developer,Panasonic Electronic Devices Malaysia Sdn. Bhd.,Panasonic Electronic Devices Malaysia Sdn. Bhd.,Malaysia,private company,https://www.panasonic.com/my/corporate/profile/group-companies.html,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 757.0),Matched via IGES CDM DB (Ref: 757.0).
C0242,UP-MY062874-5,"Factory energy-efficiency improvement project in Malaysia (MAPREC, PRDM, PSCDDM, PAVCJM, PCM)",Malaysia,MY,CDM,AMS-II.D. 7.0,verifier (VVB),Japan Quality Assurance Organisation (JQA),JQA,,certification body,https://obamawhitehouse.archives.gov/1600/presidents/johnquincyadams,https://www.linkedin.com/company/the-john-quincy-adams-society,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 757.0),Matched via IGES CDM DB (Ref: 757.0). Validated DOE.
C0243,UP-PH960404-1,Philippine CFL Distribution Project,Philippines,PH,CDM,AMS-II.J. ver. 3,developer,"Department of Energy, Republic of Philippines (public)",,,,,,,,,,,
C0244,UP-PH960404-1,Philippine CFL Distribution Project,Philippines,PH,CDM,AMS-II.J. ver. 3,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),,,,,,,,,,,
C0245,UP-LA000086-7,TBEC LIG Biogas Project,Laos,LA,CDM,ACM0014 4.1.0,developer,"TBEC (Lao) Co., Ltd.","TBEC (Lao) Co., Ltd.",Lao PDR,private company,https://asean.org/wp-content/uploads/2020/12/Lao-PDR-2.pdf,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 8126.0),Matched via IGES CDM DB (Ref: 8126.0).
C0246,UP-LA000086-7,TBEC LIG Biogas Project,Laos,LA,CDM,ACM0014 4.1.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM,,certification body,http://www.sirim.my/,https://my.linkedin.com/company/sirim-berhad,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 8126.0),Matched via IGES CDM DB (Ref: 8126.0). Validated DOE.
C0247,UP-VN001201-9,Ngoi Hut 1 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,developer,The Song Hong Energy Joint Stock Company,The Song Hong Energy Joint Stock Company,Viet Nam,private company,https://berlin.cwiemeevents.com/exhibitors/branch-of-song-hong-viet-company-limited,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 3557.0),Matched via IGES CDM DB (Ref: 3557.0).
C0248,UP-VN001201-9,Ngoi Hut 1 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 3557.0),Matched via IGES CDM DB (Ref: 3557.0). Validated DOE.
C0249,UP-VN001320-5,Installing Solar Water Heating Systems in the South of Viet Nam,Vietnam,VN,CDM,AMS-I.J.,developer,The Energy Conservation,,,,,,,,,,,
C0250,UP-VN001320-5,Installing Solar Water Heating Systems in the South of Viet Nam,Vietnam,VN,CDM,AMS-I.J.,verifier (VVB),Japan Quality Assurance Organisation (JQA),,,,,,,,,,,
C0251,UP-PH960478-2,Ambuklao Hydro Electric Power Plant (AHEPP) rehabilitation project,Philippines,PH,CDM,ACM0002 11.0,developer,"SN Aboitiz Power-Benguet, Inc.","SN Aboitiz Power-Benguet, Inc.",Philippines,private company,https://aboitizpower.com/about-us/our-businesses/power-generation/cleanergy/sn-aboitiz-power-group,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 4547.0),Matched via IGES CDM DB (Ref: 4547.0).
C0252,UP-PH960478-2,Ambuklao Hydro Electric Power Plant (AHEPP) rehabilitation project,Philippines,PH,CDM,ACM0002 11.0,verifier (VVB),SGS United Kingdom Limited (SGS),SGS,,certification body,https://www.sgs.com/en-us,https://www.linkedin.com/company/sgs/,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 4547.0),Matched via IGES CDM DB (Ref: 4547.0). Validated DOE.
C0253,UP-ID000131-6,"Fuel switch to biomass in Paper & Pulp industry at Perawang, Indonesia",Indonesia,ID,CDM,AM0036,developer,PT Indah Kiat Pulp and Paper Mill,PT Indah Kiat Pulp and Paper Mill,Indonesia,private company,https://indahkiat.co.id/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0254,UP-ID000131-6,"Fuel switch to biomass in Paper & Pulp industry at Perawang, Indonesia",Indonesia,ID,CDM,AM0036,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM,,certification body,http://www.sirim.my/,https://my.linkedin.com/company/sirim-berhad,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
C0255,UP-VN001168-0,Cao Phong Reforestation Project,Vietnam,VN,CDM,AR-AMS0001 4.1,developer,Forest Development Fund,Forest Development Fund,Viet Nam,private company,https://www.landscapealliance.org/publications/pdf_files/brief/5052-VNFF-brief.pdf,https://www.linkedin.com/company/latvianforestdevelopmentfund,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 2363.0),Matched via IGES CDM DB (Ref: 2363.0).
C0256,UP-VN001168-0,Cao Phong Reforestation Project,Vietnam,VN,CDM,AR-AMS0001 4.1,verifier (VVB),"JACO CDM CO., LTD",JACO,,certification body,https://jacopastorius.com/,https://www.linkedin.com/company/jaco-oil,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 2363.0),Matched via IGES CDM DB (Ref: 2363.0). Validated DOE.
C0257,UP-MY062859-4,"Kretam Wastewater Biogas Recovery and Utilisation Project, in Sandakan, Sabah Malaysia",Malaysia,MY,CDM,AMS-I.A. 14.0; AMS-III.H. 16.0,developer,Kretam Renewable Energy Sdn. Bhd.,Kretam Renewable Energy Sdn. Bhd.,Malaysia,private company,https://www.kretam.com/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: 6487.0),Matched via IGES CDM DB (Ref: 6487.0).
C0258,UP-MY062859-4,"Kretam Wastewater Biogas Recovery and Utilisation Project, in Sandakan, Sabah Malaysia",Malaysia,MY,CDM,AMS-I.A. 14.0; AMS-III.H. 16.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM,,certification body,http://www.sirim.my/,https://my.linkedin.com/company/sirim-berhad,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: 6487.0),Matched via IGES CDM DB (Ref: 6487.0). Validated DOE.
C0259,UP-PH960413-0,RED DRAGON FARM CORPORATION Methane Recovery and Electricity Generation,Philippines,PH,CDM,AMS-III.D.,developer,"philippine Bio-Science & Engneering Co., Inc","philippine Bio-Science & Engneering Co., Inc
Red Dragon Farm Corporation",Philippines,private company,https://www.facebook.com/RDFFLFI/videos/rdf-corporate-video/1506320120333107/,,,,,0.9,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan).
C0260,UP-PH960413-0,RED DRAGON FARM CORPORATION Methane Recovery and Electricity Generation,Philippines,PH,CDM,AMS-III.D.,verifier (VVB),Det Norske Veritas- CUK,DNV,,certification body,https://www.dnv.us/,https://no.linkedin.com/company/dnv,,,,0.95,https://cdm.unfccc.int/Projects/DB/ (Ref: nan),Matched via IGES CDM DB (Ref: nan). Validated DOE.
